timestamp,ambient_air_temperature,cabin_temperature,cabin_humidity_pct,hvac_blower_speed,ac_compressor_load_pct,lighting_status_headlamp_brake_lamp,wiper_motor_status,door_open_per_closed_status,window_open_pct,sunroof_position_pct,seat_occupancy_sensors,seat_belt_status,airbag_readiness,fuel_level_pct,distance_since_codes_cleared,distance_with_mil_lit,odometer_reading,trip_distance,cost_per_km_trip,cost_per_km_instant,average_trip_speed_stoppedmoving,barometer_android_device_mb,interior_light_sensor_lux,steering_wheel_controls,cruise_control_set_speed,key_fob_battery_level,immobilizer_status,android_device_battery,gps_coordinates_lat_per_long,horizontal_dilution_of_precision
2024-07-05T15:16:32-05:30,,,,,,,,,,,,,,,5823,,,715.6954346,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:16:36-05:30,,,,,,,,,,,,,,,5823,,,715.7824097,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:16:39-05:30,,,,,,,,,,,,,,,5823,,,715.8474121,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:16:43-05:30,,,,,,,,,,,,,,,5823,,,715.9335327,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:16:47-05:30,,,,,,,,,,,,,,,5823,,,716.0200806,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:16:51-05:30,,,,,,,,,,,,,,,5823,,,716.1053467,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:16:55-05:30,,,,,,,,,,,,,,,5823,,,716.1901245,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:16:59-05:30,,,,,,,,,,,,,,,5823,,,716.2753906,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:17:03-05:30,,,,,,,,,,,,,,,5823,,,716.3605957,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:17:07-05:30,,,,,,,,,,,,,,,5823,,,716.4459839,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:17:11-05:30,,,,,,,,,,,,,,,5823,,,716.5316773,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:17:15-05:30,,,,,,,,,,,,,,,5823,,,716.6175537,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:17:19-05:30,,,,,,,,,,,,,,,5824,,,716.7045898,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:17:23-05:30,,,,,,,,,,,,,,,5824,,,716.7914429,,,,,,,,,,67.0,,3.790092468
2024-07-05T15:17:26-05:30,,,,,,,,,,,,,,,5824,,,716.8569946,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:17:30-05:30,,,,,,,,,,,,,,,5824,,,716.9439697,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:17:34-05:30,,,,,,,,,,,,,,,5824,,,717.0310059,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:17:38-05:30,,,,,,,,,,,,,,,5824,,,717.116272,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:17:42-05:30,,,,,,,,,,,,,,,5824,,,717.2008057,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:17:46-05:30,,,,,,,,,,,,,,,5824,,,717.2860107,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:17:50-05:30,,,,,,,,,,,,,,,5824,,,717.371582,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:17:54-05:30,,,,,,,,,,,,,,,5824,,,717.4572754,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:17:58-05:30,,,,,,,,,,,,,,,5824,,,717.5429688,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:02-05:30,,,,,,,,,,,,,,,5824,,,717.6290283,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:06-05:30,,,,,,,,,,,,,,,5824,,,717.71521,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:10-05:30,,,,,,,,,,,,,,,5825,,,717.8015137,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:14-05:30,,,,,,,,,,,,,,,5825,,,717.8879395,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:17-05:30,,,,,,,,,,,,,,,5825,,,717.9526367,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:21-05:30,,,,,,,,,,,,,,,5825,,,718.0391235,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:25-05:30,,,,,,,,,,,,,,,5825,,,718.1257324,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:29-05:30,,,,,,,,,,,,,,,5825,,,718.2127075,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:33-05:30,,,,,,,,,,,,,,,5825,,,718.2995606,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:37-05:30,,,,,,,,,,,,,,,5825,,,718.3862915,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:41-05:30,,,,,,,,,,,,,,,5825,,,718.4729004,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:45-05:30,,,,,,,,,,,,,,,5825,,,718.5592651,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:48-05:30,,,,,,,,,,,,,,,5825,,,718.6240845,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:52-05:30,,,,,,,,,,,,,,,5825,,,718.7103882,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:18:56-05:30,,,,,,,,,,,,,,,5825,,,718.7966919,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:00-05:30,,,,,,,,,,,,,,,5826,,,718.8820801,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:04-05:30,,,,,,,,,,,,,,,5826,,,718.9667969,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:08-05:30,,,,,,,,,,,,,,,5826,,,719.052002,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:12-05:30,,,,,,,,,,,,,,,5826,,,719.1376953,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:16-05:30,,,,,,,,,,,,,,,5826,,,719.2233887,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:20-05:30,,,,,,,,,,,,,,,5826,,,719.3092651,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:24-05:30,,,,,,,,,,,,,,,5826,,,719.3952026,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:28-05:30,,,,,,,,,,,,,,,5826,,,719.4821777,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:32-05:30,,,,,,,,,,,,,,,5826,,,719.569397,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:36-05:30,,,,,,,,,,,,,,,5826,,,719.6347046,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:39-05:30,,,,,,,,,,,,,,,5826,,,719.7216187,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:43-05:30,,,,,,,,,,,,,,,5826,,,719.8084717,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:47-05:30,,,,,,,,,,,,,,,5826,,,719.8948975,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:19:51-05:30,,,,,,,,,,,,,,,5827,,,719.9588623,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:19:55-05:30,,,,,,,,,,,,,,,5827,,,720.0432739,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:19:59-05:30,,,,,,,,,,,,,,,5827,,,720.1281128,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:03-05:30,,,,,,,,,,,,,,,5827,,,720.2131958,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:07-05:30,,,,,,,,,,,,,,,5827,,,720.2991943,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:11-05:30,,,,,,,,,,,,,,,5827,,,720.3858032,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:14-05:30,,,,,,,,,,,,,,,5827,,,720.4725952,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:18-05:30,,,,,,,,,,,,,,,5827,,,720.5595093,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:22-05:30,,,,,,,,,,,,,,,5827,,,720.6462402,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:26-05:30,,,,,,,,,,,,,,,5827,,,720.7329102,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:30-05:30,,,,,,,,,,,,,,,5827,,,720.8187866,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:34-05:30,,,,,,,,,,,,,,,5827,,,720.9039917,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:38-05:30,,,,,,,,,,,,,,,5828,,,720.9891357,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:42-05:30,,,,,,,,,,,,,,,5828,,,721.074707,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:46-05:30,,,,,,,,,,,,,,,5828,,,721.1609497,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:50-05:30,,,,,,,,,,,,,,,5828,,,721.2473145,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:54-05:30,,,,,,,,,,,,,,,5828,,,721.3335571,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:20:58-05:30,,,,,,,,,,,,,,,5828,,,721.4190674,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:21:02-05:30,,,,,,,,,,,,,,,5828,,,721.5038452,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:21:05-05:30,,,,,,,,,,,,,,,5828,,,721.5463867,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:21:09-05:30,,,,,,,,,,,,,,,5828,,,721.6316528,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:21:13-05:30,,,,,,,,,,,,,,,5828,,,721.7394409,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:21:17-05:30,,,,,,,,,,,,,,,5828,,,721.8267212,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:21:21-05:30,,,,,,,,,,,,,,,5828,,,721.9140625,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:21:25-05:30,,,,,,,,,,,,,,,5828,,,722.0014648,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:21:29-05:30,,,,,,,,,,,,,,,5829,,,722.0886231,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:21:33-05:30,,,,,,,,,,,,,,,5829,,,722.1765137,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:21:37-05:30,,,,,,,,,,,,,,,5829,,,722.2633057,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:21:41-05:30,,,,,,,,,,,,,,,5829,,,722.3488159,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:21:45-05:30,,,,,,,,,,,,,,,5829,,,722.4334717,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:21:49-05:30,,,,,,,,,,,,,,,5829,,,722.5181274,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:21:52-05:30,,,,,,,,,,,,,,,5829,,,722.5822144,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:21:56-05:30,,,,,,,,,,,,,,,5829,,,722.6681519,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:00-05:30,,,,,,,,,,,,,,,5829,,,722.7550049,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:04-05:30,,,,,,,,,,,,,,,5829,,,722.8407593,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:08-05:30,,,,,,,,,,,,,,,5829,,,722.9262695,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:12-05:30,,,,,,,,,,,,,,,5829,,,723.0123901,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:16-05:30,,,,,,,,,,,,,,,5829,,,723.0985718,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:20-05:30,,,,,,,,,,,,,,,5830,,,723.1845093,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:24-05:30,,,,,,,,,,,,,,,5830,,,723.2700195,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:28-05:30,,,,,,,,,,,,,,,5830,,,723.3547363,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:32-05:30,,,,,,,,,,,,,,,5830,,,723.4400024,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:36-05:30,,,,,,,,,,,,,,,5830,,,723.5256348,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:40-05:30,,,,,,,,,,,,,,,5830,,,723.6121216,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:44-05:30,,,,,,,,,,,,,,,5830,,,723.6989746,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:48-05:30,,,,,,,,,,,,,,,5830,,,723.7860718,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:52-05:30,,,,,,,,,,,,,,,5830,,,723.87323,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:22:56-05:30,,,,,,,,,,,,,,,5830,,,723.9603882,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:23:00-05:30,,,,,,,,,,,,,,,5830,,,724.0472412,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:23:04-05:30,,,,,,,,,,,,,,,5830,,,724.1338501,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:23:08-05:30,,,,,,,,,,,,,,,5831,,,724.2195435,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:23:11-05:30,,,,,,,,,,,,,,,5831,,,724.2832031,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:23:15-05:30,,,,,,,,,,,,,,,5831,,,724.3679199,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:23:19-05:30,,,,,,,,,,,,,,,5831,,,724.453064,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:23:23-05:30,,,,,,,,,,,,,,,5831,,,724.5394898,,,,,,,,,,66.0,,3.790092468
2024-07-05T15:23:27-05:30,,,,,,,,,,,,,,,5831,,,724.6045532,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:23:31-05:30,,,,,,,,,,,,,,,5831,,,724.6911011,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:23:35-05:30,,,,,,,,,,,,,,,5831,,,724.7774658,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:23:39-05:30,,,,,,,,,,,,,,,5831,,,724.8632813,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:23:43-05:30,,,,,,,,,,,,,,,5831,,,724.9489136,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:23:47-05:30,,,,,,,,,,,,,,,5831,,,725.034668,,,,,,,,,,66.0,,9.935046196
2024-07-05T15:23:51-05:30,,,,,,,,,,,,,,,5831,,,725.1204834,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:23:54-05:30,,,,,,,,,,,,,,,5831,,,725.2068481,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:23:58-05:30,,,,,,,,,,,,,,,5832,,,725.293396,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:24:02-05:30,,,,,,,,,,,,,,,5832,,,725.3798828,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:24:06-05:30,,,,,,,,,,,,,,,5832,,,725.4661255,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:24:11-05:30,,,,,,,,,,,,,,,5832,,,725.5726318,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:15-05:30,,,,,,,,,,,,,,,5832,,,725.6582642,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:19-05:30,,,,,,,,,,,,,,,5832,,,725.7441406,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:23-05:30,,,,,,,,,,,,,,,5832,,,725.8305664,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:27-05:30,,,,,,,,,,,,,,,5832,,,725.9175415,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:31-05:30,,,,,,,,,,,,,,,5832,,,726.0043945,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:35-05:30,,,,,,,,,,,,,,,5832,,,726.0908814,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:39-05:30,,,,,,,,,,,,,,,5832,,,726.177124,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:43-05:30,,,,,,,,,,,,,,,5832,,,726.2625732,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:47-05:30,,,,,,,,,,,,,,,5832,,,726.347229,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:51-05:30,,,,,,,,,,,,,,,5833,,,726.4318237,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:55-05:30,,,,,,,,,,,,,,,5833,,,726.5174561,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:24:59-05:30,,,,,,,,,,,,,,,5833,,,726.6030884,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:03-05:30,,,,,,,,,,,,,,,5833,,,726.6901245,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:07-05:30,,,,,,,,,,,,,,,5833,,,726.7771606,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:11-05:30,,,,,,,,,,,,,,,5833,,,726.8641968,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:15-05:30,,,,,,,,,,,,,,,5833,,,726.9518433,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:19-05:30,,,,,,,,,,,,,,,5833,,,727.0388184,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:23-05:30,,,,,,,,,,,,,,,5833,,,727.1263428,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:26-05:30,,,,,,,,,,,,,,,5833,,,727.1914673,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:30-05:30,,,,,,,,,,,,,,,5833,,,727.2774658,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:34-05:30,,,,,,,,,,,,,,,5833,,,727.3624878,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:38-05:30,,,,,,,,,,,,,,,5834,,,727.4468994,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:42-05:30,,,,,,,,,,,,,,,5834,,,727.5319824,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:46-05:30,,,,,,,,,,,,,,,5834,,,727.6170044,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:50-05:30,,,,,,,,,,,,,,,5834,,,727.7055664,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:54-05:30,,,,,,,,,,,,,,,5834,,,727.7920532,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:25:58-05:30,,,,,,,,,,,,,,,5834,,,727.878418,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:02-05:30,,,,,,,,,,,,,,,5834,,,727.9647827,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:06-05:30,,,,,,,,,,,,,,,5834,,,728.0512085,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:10-05:30,,,,,,,,,,,,,,,5834,,,728.1372681,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:14-05:30,,,,,,,,,,,,,,,5834,,,728.2224121,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:18-05:30,,,,,,,,,,,,,,,5834,,,728.3078003,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:22-05:30,,,,,,,,,,,,,,,5834,,,728.3929443,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:26-05:30,,,,,,,,,,,,,,,5834,,,728.479187,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:30-05:30,,,,,,,,,,,,,,,5835,,,728.5651856,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:34-05:30,,,,,,,,,,,,,,,5835,,,728.6515503,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:38-05:30,,,,,,,,,,,,,,,5835,,,728.7380981,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:42-05:30,,,,,,,,,,,,,,,5835,,,728.8244629,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:46-05:30,,,,,,,,,,,,,,,5835,,,728.9111328,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:50-05:30,,,,,,,,,,,,,,,5835,,,728.9976807,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:54-05:30,,,,,,,,,,,,,,,5835,,,729.0838013,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:26:58-05:30,,,,,,,,,,,,,,,5835,,,729.1690064,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:02-05:30,,,,,,,,,,,,,,,5835,,,729.255188,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:06-05:30,,,,,,,,,,,,,,,5835,,,729.3414307,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:10-05:30,,,,,,,,,,,,,,,5835,,,729.4276733,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:14-05:30,,,,,,,,,,,,,,,5835,,,729.4933472,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:17-05:30,,,,,,,,,,,,,,,5836,,,729.579773,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:21-05:30,,,,,,,,,,,,,,,5836,,,729.6663208,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:26-05:30,,,,,,,,,,,,,,,5836,,,729.7746582,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:30-05:30,,,,,,,,,,,,,,,5836,,,729.8614502,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:34-05:30,,,,,,,,,,,,,,,5836,,,729.9261475,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:38-05:30,,,,,,,,,,,,,,,5836,,,730.0332031,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:42-05:30,,,,,,,,,,,,,,,5836,,,730.118042,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:45-05:30,,,,,,,,,,,,,,,5836,,,730.1817017,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:50-05:30,,,,,,,,,,,,,,,5836,,,730.2885132,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:54-05:30,,,,,,,,,,,,,,,5836,,,730.3743286,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:27:57-05:30,,,,,,,,,,,,,,,5836,,,730.4389038,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:01-05:30,,,,,,,,,,,,,,,5836,,,730.5247803,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:05-05:30,,,,,,,,,,,,,,,5836,,,730.6112061,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:09-05:30,,,,,,,,,,,,,,,5837,,,730.6973877,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:13-05:30,,,,,,,,,,,,,,,5837,,,730.7839966,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:17-05:30,,,,,,,,,,,,,,,5837,,,730.8711548,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:21-05:30,,,,,,,,,,,,,,,5837,,,730.9575195,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:25-05:30,,,,,,,,,,,,,,,5837,,,731.0438843,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:29-05:30,,,,,,,,,,,,,,,5837,,,731.1299439,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:33-05:30,,,,,,,,,,,,,,,5837,,,731.2158814,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:37-05:30,,,,,,,,,,,,,,,5837,,,731.302002,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:40-05:30,,,,,,,,,,,,,,,5837,,,731.3665161,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:44-05:30,,,,,,,,,,,,,,,5837,,,731.4524536,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:48-05:30,,,,,,,,,,,,,,,5837,,,731.5387573,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:52-05:30,,,,,,,,,,,,,,,5837,,,731.6248779,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:28:56-05:30,,,,,,,,,,,,,,,5837,,,731.7108765,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:00-05:30,,,,,,,,,,,,,,,5838,,,731.7957764,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:04-05:30,,,,,,,,,,,,,,,5838,,,731.8808594,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:08-05:30,,,,,,,,,,,,,,,5838,,,731.9663086,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:12-05:30,,,,,,,,,,,,,,,5838,,,732.0518799,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:15-05:30,,,,,,,,,,,,,,,5838,,,732.1161499,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:19-05:30,,,,,,,,,,,,,,,5838,,,732.2023926,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:23-05:30,,,,,,,,,,,,,,,5838,,,732.289856,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:27-05:30,,,,,,,,,,,,,,,5838,,,732.3770752,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:31-05:30,,,,,,,,,,,,,,,5838,,,732.4643555,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:35-05:30,,,,,,,,,,,,,,,5838,,,732.5509644,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:39-05:30,,,,,,,,,,,,,,,5838,,,732.6378174,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:43-05:30,,,,,,,,,,,,,,,5838,,,732.7241211,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:47-05:30,,,,,,,,,,,,,,,5839,,,732.8106079,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:51-05:30,,,,,,,,,,,,,,,5839,,,732.8970947,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:54-05:30,,,,,,,,,,,,,,,5839,,,732.9611816,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:29:58-05:30,,,,,,,,,,,,,,,5839,,,733.0460205,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:30:02-05:30,,,,,,,,,,,,,,,5839,,,733.1311035,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:30:06-05:30,,,,,,,,,,,,,,,5839,,,733.2164307,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:30:10-05:30,,,,,,,,,,,,,,,5839,,,733.3012695,,,,,,,,,,64.0,,3.790092468
2024-07-05T15:30:14-05:30,,,,,,,,,,,,,,,5839,,,733.3862915,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:30:18-05:30,,,,,,,,,,,,,,,5839,,,733.4718018,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:30:22-05:30,,,,,,,,,,,,,,,5839,,,733.5576172,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:30:26-05:30,,,,,,,,,,,,,,,5839,,,733.6436768,,,,,,,,,,65.0,,3.790092468
2024-07-05T15:30:30-05:30,,,,,,,,,,,,,,,5839,,,733.7298584,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:30:34-05:30,,,,,,,,,,,,,,,5839,,,733.815979,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:30:38-05:30,,,,,,,,,,,,,,,5840,,,733.9022217,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:30:42-05:30,,,,,,,,,,,,,,,5840,,,733.9885254,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:30:46-05:30,,,,,,,,,,,,,,,5840,,,734.0747681,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:30:50-05:30,,,,,,,,,,,,,,,5840,,,734.1610107,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:30:54-05:30,,,,,,,,,,,,,,,5840,,,734.2472534,,,,,,,,,,65.0,,9.935046196
2024-07-05T15:30:58-05:30,,,,,,,,,,,,,,,5840,,,734.3336792,,,,,,,,,,65.0,,9.935046196
